datetime,hour,day_of_week,month,is_weekend,is_holiday_mlk,temperature_2m,relative_humidity_2m,weathercode,windspeed_10m,total_traffic,total_car,total_motorcycle,predicted_jam_label,predicted_peak_category,is_jam,peak_category_daily
2024-02-03 17:00:00,17,Saturday,February,True,False,28.9,77,3,9.9,1838,1420,413,Jam Likely,Peak,True,Peak
2024-02-03 18:00:00,18,Saturday,February,True,False,28.8,77,3,8.5,1506,1226,270,Jam Likely,Peak,True,Peak
2024-02-03 19:00:00,19,Saturday,February,True,False,28.2,81,3,5.6,1265,994,259,No Jam,Shoulder,False,Shoulder
2024-02-03 20:00:00,20,Saturday,February,True,False,27.0,87,53,6.9,1134,921,202,No Jam,Shoulder,False,Shoulder
2024-02-03 21:00:00,21,Saturday,February,True,False,24.4,97,63,13.7,1073,749,314,No Jam,Shoulder,False,Shoulder
2024-02-03 22:00:00,22,Saturday,February,True,False,24.1,97,51,11.9,910,743,159,No Jam,Shoulder,False,Shoulder
2024-02-03 23:00:00,23,Saturday,February,True,False,23.8,98,63,8.3,948,731,205,No Jam,Shoulder,False,Shoulder
2024-02-04 00:00:00,0,Sunday,February,True,False,23.9,96,65,7.3,362,298,54,No Jam,Off-Peak,False,Off-Peak
2024-02-04 01:00:00,1,Sunday,February,True,False,23.9,97,63,7.0,359,312,44,No Jam,Off-Peak,False,Off-Peak
2024-02-04 02:00:00,2,Sunday,February,True,False,23.6,97,53,12.0,393,346,40,No Jam,Off-Peak,False,Off-Peak
2024-02-04 03:00:00,3,Sunday,February,True,False,23.4,96,3,8.3,341,299,36,No Jam,Off-Peak,False,Off-Peak
2024-02-04 04:00:00,4,Sunday,February,True,False,23.3,96,3,6.0,381,305,65,No Jam,Off-Peak,False,Off-Peak
2024-02-04 05:00:00,5,Sunday,February,True,False,23.5,95,3,9.4,423,361,58,No Jam,Off-Peak,False,Off-Peak
2024-02-04 06:00:00,6,Sunday,February,True,False,23.6,94,3,12.0,557,472,80,No Jam,Shoulder,False,Shoulder
2024-02-04 07:00:00,7,Sunday,February,True,False,23.7,94,3,11.5,640,531,100,No Jam,Shoulder,False,Shoulder
2024-02-04 08:00:00,8,Sunday,February,True,False,23.9,94,3,13.3,709,586,113,No Jam,Shoulder,False,Shoulder
2024-02-04 09:00:00,9,Sunday,February,True,False,26.4,88,3,14.1,934,787,138,No Jam,Shoulder,False,Shoulder
2024-02-04 10:00:00,10,Sunday,February,True,False,27.6,85,3,13.1,959,827,125,No Jam,Shoulder,False,Shoulder
2024-02-04 11:00:00,11,Sunday,February,True,False,29.1,77,3,10.3,1000,854,140,No Jam,Shoulder,False,Shoulder
2024-02-04 12:00:00,12,Sunday,February,True,False,30.2,73,51,7.9,1300,1154,140,No Jam,Shoulder,False,Shoulder
2024-02-04 13:00:00,13,Sunday,February,True,False,30.8,71,51,6.6,1715,1530,179,Jam Likely,Peak,True,Peak
2024-02-04 14:00:00,14,Sunday,February,True,False,30.8,70,51,8.5,1703,1377,316,No Jam,Peak,True,Peak
2024-02-04 15:00:00,15,Sunday,February,True,False,30.4,74,51,10.1,1300,1151,142,No Jam,Shoulder,False,Shoulder
2024-02-04 16:00:00,16,Sunday,February,True,False,30.2,75,53,10.8,1535,1133,397,Jam Likely,Peak,True,Peak
2024-02-04 17:00:00,17,Sunday,February,True,False,29.6,79,3,12.6,1699,1275,411,Jam Likely,Peak,True,Peak
2024-02-04 18:00:00,18,Sunday,February,True,False,29.3,80,3,12.3,1706,1353,341,Jam Likely,Peak,True,Peak
2024-02-04 19:00:00,19,Sunday,February,True,False,28.7,82,3,13.1,1335,1136,192,No Jam,Peak,False,Peak
2024-02-04 20:00:00,20,Sunday,February,True,False,27.8,85,51,7.7,1015,829,177,No Jam,Shoulder,False,Shoulder
2024-02-04 21:00:00,21,Sunday,February,True,False,25.8,93,1,10.5,1086,866,211,No Jam,Shoulder,False,Shoulder
2024-02-04 22:00:00,22,Sunday,February,True,False,25.5,94,1,6.2,980,612,351,No Jam,Shoulder,False,Shoulder
2024-02-04 23:00:00,23,Sunday,February,True,False,25.3,96,2,9.5,909,606,297,No Jam,Shoulder,False,Shoulder
2024-02-05 00:00:00,0,Monday,February,False,False,25.4,94,1,9.8,235,155,76,No Jam,Off-Peak,False,Off-Peak
2024-02-05 01:00:00,1,Monday,February,False,False,25.7,89,0,11.4,135,84,50,No Jam,Off-Peak,False,Off-Peak
2024-02-05 02:00:00,2,Monday,February,False,False,25.2,88,1,10.3,122,81,33,No Jam,Off-Peak,False,Off-Peak
2024-02-05 03:00:00,3,Monday,February,False,False,24.7,88,1,10.5,273,244,12,No Jam,Off-Peak,False,Off-Peak
2024-02-05 04:00:00,4,Monday,February,False,False,24.3,89,0,12.1,287,251,25,No Jam,Off-Peak,False,Off-Peak
2024-02-05 05:00:00,5,Monday,February,False,False,24.1,90,0,11.2,362,289,52,No Jam,Off-Peak,False,Off-Peak
2024-02-05 06:00:00,6,Monday,February,False,False,23.6,91,3,9.0,471,327,132,No Jam,Shoulder,False,Shoulder
2024-02-05 07:00:00,7,Monday,February,False,False,23.3,93,3,7.0,455,324,118,No Jam,Shoulder,False,Shoulder
2024-02-05 08:00:00,8,Monday,February,False,False,23.6,92,3,7.0,859,700,129,No Jam,Shoulder,False,Shoulder
2024-02-05 09:00:00,9,Monday,February,False,False,26.2,86,3,8.9,909,655,242,No Jam,Shoulder,False,Shoulder
2024-02-05 10:00:00,10,Monday,February,False,False,28.1,79,1,8.7,1228,1032,184,No Jam,Shoulder,False,Shoulder
2024-02-05 11:00:00,11,Monday,February,False,False,30.0,68,51,8.0,1561,1268,281,Jam Likely,Shoulder,True,Shoulder
2024-02-05 12:00:00,12,Monday,February,False,False,31.1,63,51,6.8,1755,1436,304,Jam Likely,Shoulder,True,Shoulder
2024-02-05 13:00:00,13,Monday,February,False,False,31.1,65,51,6.2,2128,1848,272,Jam Likely,Peak,True,Peak
2024-02-05 14:00:00,14,Monday,February,False,False,31.2,68,3,5.9,2075,1856,214,No Jam,Peak,True,Peak
2024-02-05 15:00:00,15,Monday,February,False,False,30.9,70,3,7.4,1977,1652,322,Jam Likely,Shoulder,True,Peak
2024-02-05 16:00:00,16,Monday,February,False,False,29.1,77,53,9.9,2040,1748,276,Jam Likely,Peak,True,Peak
2024-02-05 17:00:00,17,Monday,February,False,False,28.0,83,61,9.8,2003,1732,257,Jam Likely,Peak,True,Peak
2024-02-05 18:00:00,18,Monday,February,False,False,28.2,81,51,3.9,1697,1475,216,Jam Likely,Shoulder,True,Shoulder
2024-02-05 19:00:00,19,Monday,February,False,False,27.8,82,2,6.3,1875,1554,317,Jam Likely,Peak,True,Peak
2024-02-05 20:00:00,20,Monday,February,False,False,27.0,85,2,9.1,889,663,222,No Jam,Shoulder,False,Shoulder
2024-02-05 21:00:00,21,Monday,February,False,False,25.7,90,51,7.1,760,507,235,No Jam,Shoulder,False,Shoulder
2024-02-05 22:00:00,22,Monday,February,False,False,25.3,92,3,6.6,1031,860,167,No Jam,Shoulder,False,Shoulder
2024-02-05 23:00:00,23,Monday,February,False,False,25.1,93,3,9.7,873,699,166,No Jam,Shoulder,False,Shoulder
2024-02-06 00:00:00,0,Tuesday,February,False,False,24.6,95,3,4.5,385,284,96,No Jam,Off-Peak,False,Off-Peak
2024-02-06 01:00:00,1,Tuesday,February,False,False,24.3,96,3,4.2,332,266,41,No Jam,Off-Peak,False,Off-Peak
2024-02-06 02:00:00,2,Tuesday,February,False,False,24.6,94,3,7.7,223,132,75,No Jam,Off-Peak,False,Off-Peak
2024-02-06 03:00:00,3,Tuesday,February,False,False,24.8,87,3,8.9,161,132,15,No Jam,Off-Peak,False,Off-Peak
2024-02-06 04:00:00,4,Tuesday,February,False,False,24.4,89,3,7.7,191,160,15,No Jam,Off-Peak,False,Off-Peak
2024-02-06 05:00:00,5,Tuesday,February,False,False,24.2,91,3,8.2,267,176,71,No Jam,Off-Peak,False,Off-Peak
2024-02-06 06:00:00,6,Tuesday,February,False,False,24.0,93,3,9.6,514,356,142,No Jam,Shoulder,False,Shoulder
2024-02-06 07:00:00,7,Tuesday,February,False,False,23.8,94,3,8.4,643,436,191,No Jam,Shoulder,False,Shoulder
2024-02-06 08:00:00,8,Tuesday,February,False,False,24.1,93,3,5.9,545,370,163,No Jam,Shoulder,False,Shoulder
2024-02-06 09:00:00,9,Tuesday,February,False,False,26.7,82,3,6.4,729,562,157,No Jam,Shoulder,False,Shoulder
2024-02-06 10:00:00,10,Tuesday,February,False,False,28.6,78,3,7.9,626,428,184,No Jam,Shoulder,False,Shoulder
2024-02-06 11:00:00,11,Tuesday,February,False,False,29.5,72,3,7.8,535,358,165,No Jam,Shoulder,False,Shoulder
2024-02-06 12:00:00,12,Tuesday,February,False,False,30.9,66,3,6.3,3930,3318,607,Jam Likely,Shoulder,True,Peak
2024-02-06 13:00:00,13,Tuesday,February,False,False,32.0,60,51,5.8,3128,2624,497,Jam Likely,Peak,True,Peak
2024-02-06 14:00:00,14,Tuesday,February,False,False,32.3,62,51,8.6,842,618,212,No Jam,Shoulder,False,Shoulder
2024-02-06 15:00:00,15,Tuesday,February,False,False,31.2,68,63,11.7,1056,834,214,No Jam,Shoulder,False,Shoulder
2024-02-06 16:00:00,16,Tuesday,February,False,False,28.8,77,63,9.9,1372,1178,184,No Jam,Peak,False,Peak
2024-02-06 17:00:00,17,Tuesday,February,False,False,29.9,71,51,7.9,2809,2614,187,Jam Likely,Peak,True,Peak
2024-02-06 18:00:00,18,Tuesday,February,False,False,30.1,71,3,8.4,3105,2602,495,Jam Likely,Peak,True,Peak
2024-02-06 19:00:00,19,Tuesday,February,False,False,29.2,76,3,6.0,1778,1342,423,Jam Likely,Peak,True,Peak
2024-02-06 20:00:00,20,Tuesday,February,False,False,28.0,84,3,4.5,1051,878,162,No Jam,Shoulder,False,Shoulder
2024-02-06 21:00:00,21,Tuesday,February,False,False,27.6,85,3,4.0,1364,1154,197,No Jam,Shoulder,False,Shoulder
2024-02-06 22:00:00,22,Tuesday,February,False,False,27.0,85,3,13.2,797,692,86,No Jam,Shoulder,False,Shoulder
2024-02-06 23:00:00,23,Tuesday,February,False,False,25.5,87,3,14.9,865,800,43,No Jam,Shoulder,False,Shoulder
2024-02-07 00:00:00,0,Wednesday,February,False,False,25.0,86,51,14.0,330,244,80,No Jam,Off-Peak,False,Off-Peak
2024-02-07 01:00:00,1,Wednesday,February,False,False,25.0,88,51,3.8,384,340,36,No Jam,Off-Peak,False,Off-Peak
2024-02-07 02:00:00,2,Wednesday,February,False,False,25.0,89,51,9.5,183,140,36,No Jam,Off-Peak,False,Off-Peak
2024-02-07 03:00:00,3,Wednesday,February,False,False,24.7,90,3,9.3,181,144,31,No Jam,Off-Peak,False,Off-Peak
2024-02-07 04:00:00,4,Wednesday,February,False,False,24.5,90,3,10.1,290,206,75,No Jam,Off-Peak,False,Off-Peak
2024-02-07 05:00:00,5,Wednesday,February,False,False,24.8,89,3,12.4,321,214,103,No Jam,Off-Peak,False,Off-Peak
2024-02-07 06:00:00,6,Wednesday,February,False,False,24.4,91,3,11.4,706,602,101,No Jam,Shoulder,False,Shoulder
2024-02-07 07:00:00,7,Wednesday,February,False,False,24.4,91,3,10.8,1326,1008,314,No Jam,Shoulder,False,Shoulder
2024-02-07 08:00:00,8,Wednesday,February,False,False,24.7,91,3,11.5,1877,1582,288,Jam Likely,Peak,True,Peak
2024-02-07 09:00:00,9,Wednesday,February,False,False,27.1,88,3,7.9,1703,1494,206,Jam Likely,Peak,True,Peak
2024-02-07 10:00:00,10,Wednesday,February,False,False,28.1,82,51,7.4,1320,1156,163,No Jam,Shoulder,False,Shoulder
2024-02-07 11:00:00,11,Wednesday,February,False,False,29.6,75,3,6.1,1067,852,211,No Jam,Shoulder,False,Shoulder
2024-02-07 12:00:00,12,Wednesday,February,False,False,31.5,65,3,8.5,1283,1084,197,No Jam,Shoulder,False,Shoulder
2024-02-07 13:00:00,13,Wednesday,February,False,False,32.3,63,51,7.2,3008,2454,547,Jam Likely,Peak,True,Peak
2024-02-07 14:00:00,14,Wednesday,February,False,False,32.1,63,3,6.4,2445,1988,448,Jam Likely,Peak,True,Peak
2024-02-07 15:00:00,15,Wednesday,February,False,False,30.7,69,51,5.2,1195,960,223,No Jam,Shoulder,False,Shoulder
2024-02-07 16:00:00,16,Wednesday,February,False,False,30.9,71,3,6.6,1101,790,297,No Jam,Shoulder,False,Shoulder
2024-02-07 17:00:00,17,Wednesday,February,False,False,27.7,86,63,10.9,2365,1976,379,Jam Likely,Peak,True,Peak
2024-02-07 18:00:00,18,Wednesday,February,False,False,26.9,87,51,8.2,1786,1308,470,Jam Likely,Peak,True,Peak
2024-02-07 19:00:00,19,Wednesday,February,False,False,26.8,88,51,3.8,1160,976,171,No Jam,Shoulder,False,Shoulder
2024-02-07 20:00:00,20,Wednesday,February,False,False,26.0,94,3,2.1,954,740,201,No Jam,Shoulder,False,Shoulder
2024-02-07 21:00:00,21,Wednesday,February,False,False,25.5,91,51,12.9,753,572,170,No Jam,Shoulder,False,Shoulder
2024-02-07 22:00:00,22,Wednesday,February,False,False,25.4,90,51,9.8,641,474,160,No Jam,Shoulder,False,Shoulder
2024-02-07 23:00:00,23,Wednesday,February,False,False,24.8,93,51,11.3,399,298,89,No Jam,Shoulder,False,Shoulder
2024-02-08 00:00:00,0,Thursday,February,False,False,24.7,91,51,13.0,352,299,48,No Jam,Off-Peak,False,Off-Peak
2024-02-08 01:00:00,1,Thursday,February,False,False,24.2,91,51,11.9,323,272,47,No Jam,Off-Peak,False,Off-Peak
2024-02-08 02:00:00,2,Thursday,February,False,False,24.3,91,51,8.2,284,247,35,No Jam,Off-Peak,False,Off-Peak
2024-02-08 03:00:00,3,Thursday,February,False,False,24.1,92,51,13.3,159,132,25,No Jam,Off-Peak,False,Off-Peak
2024-02-08 04:00:00,4,Thursday,February,False,False,24.0,92,2,10.9,137,91,46,No Jam,Off-Peak,False,Off-Peak
2024-02-08 05:00:00,5,Thursday,February,False,False,24.1,92,2,9.2,310,187,116,No Jam,Off-Peak,False,Off-Peak
2024-02-08 06:00:00,6,Thursday,February,False,False,24.3,92,3,8.5,649,418,225,No Jam,Shoulder,False,Shoulder
2024-02-08 07:00:00,7,Thursday,February,False,False,24.2,92,3,9.3,864,567,289,No Jam,Shoulder,False,Shoulder
2024-02-08 08:00:00,8,Thursday,February,False,False,24.4,92,3,11.5,1008,869,132,No Jam,Shoulder,False,Shoulder
2024-02-08 09:00:00,9,Thursday,February,False,False,26.5,90,51,9.4,931,856,72,No Jam,Shoulder,False,Shoulder
2024-02-08 10:00:00,10,Thursday,February,False,False,27.8,85,51,10.4,964,829,125,No Jam,Shoulder,False,Shoulder
2024-02-08 11:00:00,11,Thursday,February,False,False,29.7,77,51,6.6,1593,1386,203,Jam Likely,Peak,True,Peak
2024-02-08 12:00:00,12,Thursday,February,False,False,30.6,73,51,4.7,1827,1440,381,Jam Likely,Peak,True,Peak
2024-02-08 13:00:00,13,Thursday,February,False,False,31.3,70,51,5.0,2508,2144,361,No Jam,Peak,True,Peak
2024-02-08 14:00:00,14,Thursday,February,False,False,31.5,69,51,5.2,1371,1233,132,No Jam,Shoulder,False,Peak
2024-02-08 15:00:00,15,Thursday,February,False,False,31.7,69,51,6.6,1127,965,156,No Jam,Shoulder,False,Shoulder
2024-02-08 16:00:00,16,Thursday,February,False,False,29.0,74,63,10.2,1250,1089,153,No Jam,Shoulder,False,Shoulder
2024-02-08 17:00:00,17,Thursday,February,False,False,28.7,79,61,7.4,2240,1894,343,Jam Likely,Peak,True,Peak
2024-02-08 18:00:00,18,Thursday,February,False,False,28.3,78,51,8.7,2090,1805,281,Jam Likely,Peak,True,Peak
2024-02-08 19:00:00,19,Thursday,February,False,False,28.0,81,3,4.6,934,750,174,No Jam,Shoulder,False,Shoulder
2024-02-08 20:00:00,20,Thursday,February,False,False,27.1,86,3,3.6,659,519,126,No Jam,Shoulder,False,Shoulder
2024-02-08 21:00:00,21,Thursday,February,False,False,26.3,91,3,6.3,886,701,174,No Jam,Shoulder,False,Shoulder
2024-02-08 22:00:00,22,Thursday,February,False,False,25.7,93,3,12.2,554,431,105,No Jam,Shoulder,False,Shoulder
2024-02-08 23:00:00,23,Thursday,February,False,False,25.3,93,3,5.4,449,354,85,No Jam,Shoulder,False,Shoulder
2024-02-09 00:00:00,0,Friday,February,False,False,25.2,93,3,5.8,176,130,43,No Jam,Off-Peak,False,Off-Peak
2024-02-09 01:00:00,1,Friday,February,False,False,25.0,94,3,6.5,108,46,58,No Jam,Off-Peak,False,Off-Peak
2024-02-09 02:00:00,2,Friday,February,False,False,24.6,96,3,5.4,102,82,17,No Jam,Off-Peak,False,Off-Peak
2024-02-09 03:00:00,3,Friday,February,False,False,24.5,96,3,4.0,43,30,10,No Jam,Off-Peak,False,Off-Peak
2024-02-09 04:00:00,4,Friday,February,False,False,24.5,96,3,5.0,165,114,46,No Jam,Off-Peak,False,Off-Peak
2024-02-09 05:00:00,5,Friday,February,False,False,24.8,94,3,4.4,200,126,70,No Jam,Off-Peak,False,Off-Peak
2024-02-09 06:00:00,6,Friday,February,False,False,25.0,93,3,7.9,632,416,213,No Jam,Shoulder,False,Shoulder
2024-02-09 07:00:00,7,Friday,February,False,False,24.9,94,3,6.9,1981,1546,435,Jam Likely,Peak,True,Peak
2024-02-09 08:00:00,8,Friday,February,False,False,25.0,95,3,8.2,2063,1738,320,Jam Likely,Peak,True,Peak
2024-02-09 09:00:00,9,Friday,February,False,False,26.6,93,61,6.6,824,702,117,No Jam,Shoulder,False,Shoulder
2024-02-09 10:00:00,10,Friday,February,False,False,26.7,91,51,7.4,804,678,120,No Jam,Shoulder,False,Shoulder
2024-02-09 11:00:00,11,Friday,February,False,False,26.6,87,51,8.8,849,786,57,No Jam,Shoulder,False,Shoulder
2024-02-09 12:00:00,12,Friday,February,False,False,28.2,80,51,4.1,3151,2572,572,Jam Likely,Peak,True,Peak
2024-02-09 13:00:00,13,Friday,February,False,False,30.3,73,3,5.5,3209,2618,584,Jam Likely,Peak,True,Peak
2024-02-09 14:00:00,14,Friday,February,False,False,31.6,65,51,6.4,719,584,127,No Jam,Shoulder,False,Shoulder
2024-02-09 15:00:00,15,Friday,February,False,False,32.6,53,51,7.3,788,648,132,No Jam,Shoulder,False,Shoulder
2024-02-09 16:00:00,16,Friday,February,False,False,33.3,47,1,5.5,435,308,117,No Jam,Shoulder,False,Shoulder
2024-02-09 17:00:00,17,Friday,February,False,False,32.8,48,2,3.1,3192,2962,224,Jam Likely,Peak,True,Peak
2024-02-09 18:00:00,18,Friday,February,False,False,30.5,68,51,8.4,2518,2114,400,Jam Likely,Peak,True,Peak
2024-02-09 19:00:00,19,Friday,February,False,False,28.8,80,51,8.9,1048,708,332,No Jam,Shoulder,False,Shoulder
2024-02-09 20:00:00,20,Friday,February,False,False,28.0,83,51,5.6,496,380,105,No Jam,Shoulder,False,Shoulder
2024-02-09 21:00:00,21,Friday,February,False,False,28.0,69,3,6.1,428,368,54,No Jam,Shoulder,False,Shoulder
2024-02-09 22:00:00,22,Friday,February,False,False,27.9,66,51,6.2,436,398,31,No Jam,Shoulder,False,Shoulder
2024-02-09 23:00:00,23,Friday,February,False,False,27.5,73,3,11.3,311,270,36,No Jam,Shoulder,False,Shoulder
2024-02-10 00:00:00,0,Saturday,February,True,True,26.3,79,3,12.7,143,110,26,No Jam,Off-Peak,False,Off-Peak
2024-02-10 01:00:00,1,Saturday,February,True,True,25.9,78,3,14.2,117,68,45,No Jam,Off-Peak,False,Off-Peak
2024-02-10 02:00:00,2,Saturday,February,True,True,25.5,78,3,17.0,396,348,42,No Jam,Off-Peak,False,Off-Peak
2024-02-10 03:00:00,3,Saturday,February,True,True,25.0,76,3,19.5,286,214,63,No Jam,Off-Peak,False,Off-Peak
2024-02-10 04:00:00,4,Saturday,February,True,True,24.5,77,3,18.0,542,438,95,No Jam,Off-Peak,False,Shoulder
2024-02-10 05:00:00,5,Saturday,February,True,True,24.0,77,3,17.9,631,530,97,No Jam,Shoulder,False,Shoulder
2024-02-10 06:00:00,6,Saturday,February,True,True,23.4,79,3,15.9,988,654,330,No Jam,Shoulder,False,Shoulder
2024-02-10 07:00:00,7,Saturday,February,True,True,23.0,81,3,13.3,1694,1318,373,Jam Likely,Peak,True,Peak
2024-02-10 08:00:00,8,Saturday,February,True,True,23.0,81,3,13.5,1600,1420,172,Jam Likely,Peak,True,Peak
2024-02-10 09:00:00,9,Saturday,February,True,True,25.8,73,3,9.1,1138,930,205,No Jam,Shoulder,False,Shoulder
2024-02-10 10:00:00,10,Saturday,February,True,True,28.1,66,3,9.2,972,590,366,No Jam,Shoulder,False,Shoulder
2024-02-10 11:00:00,11,Saturday,February,True,True,30.1,61,3,12.7,1173,804,361,No Jam,Shoulder,False,Shoulder
2024-02-10 12:00:00,12,Saturday,February,True,True,31.7,56,3,18.7,2047,1498,538,Jam Likely,Peak,True,Peak
2024-02-10 13:00:00,13,Saturday,February,True,True,32.4,53,51,16.1,1795,1572,219,Jam Likely,Peak,True,Peak
2024-02-10 14:00:00,14,Saturday,February,True,True,32.0,57,51,13.3,1039,854,179,No Jam,Shoulder,False,Shoulder
2024-02-10 15:00:00,15,Saturday,February,True,True,31.9,58,51,8.9,706,460,231,No Jam,Shoulder,False,Shoulder
2024-02-10 16:00:00,16,Saturday,February,True,True,29.3,68,53,12.0,1056,776,271,No Jam,Shoulder,False,Shoulder
2024-02-10 17:00:00,17,Saturday,February,True,True,29.7,66,51,16.2,2161,1762,390,Jam Likely,Peak,True,Peak
2024-02-10 18:00:00,18,Saturday,February,True,True,29.4,68,53,13.3,2112,1850,251,Jam Likely,Peak,True,Peak
2024-02-10 19:00:00,19,Saturday,February,True,True,27.7,75,51,11.6,1037,800,223,No Jam,Shoulder,False,Shoulder
2024-02-10 20:00:00,20,Saturday,February,True,True,26.9,79,1,14.6,981,800,167,No Jam,Shoulder,False,Shoulder
2024-02-10 21:00:00,21,Saturday,February,True,True,25.5,90,3,8.7,727,604,116,No Jam,Shoulder,False,Shoulder
2024-02-10 22:00:00,22,Saturday,February,True,True,25.6,90,1,14.3,514,400,108,No Jam,Off-Peak,False,Off-Peak
2024-02-10 23:00:00,23,Saturday,February,True,True,25.1,89,3,13.0,327,238,82,No Jam,Shoulder,False,Off-Peak
2024-02-11 00:00:00,0,Sunday,February,True,True,25.0,89,1,12.7,229,136,84,No Jam,Off-Peak,False,Off-Peak
2024-02-11 01:00:00,1,Sunday,February,True,True,25.0,89,0,13.2,687,636,48,No Jam,Off-Peak,False,Shoulder
2024-02-11 02:00:00,2,Sunday,February,True,True,24.8,89,1,13.8,307,238,65,No Jam,Off-Peak,False,Off-Peak
2024-02-11 03:00:00,3,Sunday,February,True,True,24.3,89,0,15.3,575,504,67,No Jam,Off-Peak,False,Shoulder
2024-02-11 04:00:00,4,Sunday,February,True,True,24.1,89,0,15.3,516,416,91,No Jam,Off-Peak,False,Off-Peak
2024-02-11 05:00:00,5,Sunday,February,True,True,23.7,90,3,14.6,344,224,118,No Jam,Off-Peak,False,Off-Peak
2024-02-11 06:00:00,6,Sunday,February,True,True,23.8,89,3,14.6,1189,958,223,No Jam,Shoulder,False,Shoulder
2024-02-11 07:00:00,7,Sunday,February,True,True,23.6,90,3,13.8,1234,948,281,No Jam,Shoulder,False,Shoulder
2024-02-11 08:00:00,8,Sunday,February,True,True,23.8,89,3,13.0,1512,1318,188,Jam Likely,Peak,True,Peak
2024-02-11 09:00:00,9,Sunday,February,True,True,26.5,81,3,12.8,368,192,166,No Jam,Off-Peak,False,Off-Peak
2024-02-11 10:00:00,10,Sunday,February,True,True,28.1,74,2,19.4,704,556,143,No Jam,Shoulder,False,Shoulder
2024-02-11 11:00:00,11,Sunday,February,True,True,29.0,67,51,23.0,1410,1284,117,Jam Likely,Peak,True,Peak
2024-02-11 12:00:00,12,Sunday,February,True,True,29.6,65,53,24.2,1780,1474,301,Jam Likely,Peak,True,Peak
2024-02-11 13:00:00,13,Sunday,February,True,True,30.3,62,51,21.0,1736,1370,354,Jam Likely,Peak,True,Peak
2024-02-11 14:00:00,14,Sunday,February,True,True,31.9,54,3,21.0,531,396,131,No Jam,Shoulder,False,Shoulder
2024-02-11 15:00:00,15,Sunday,February,True,True,31.8,54,51,20.2,557,422,130,No Jam,Shoulder,False,Shoulder
2024-02-11 16:00:00,16,Sunday,February,True,True,32.0,52,2,20.7,1132,940,181,No Jam,Shoulder,False,Shoulder
2024-02-11 17:00:00,17,Sunday,February,True,True,31.0,53,51,21.1,1033,630,400,No Jam,Shoulder,False,Shoulder
2024-02-11 18:00:00,18,Sunday,February,True,True,30.5,57,51,17.1,2617,2188,412,Jam Likely,Peak,True,Peak
2024-02-11 19:00:00,19,Sunday,February,True,True,29.3,60,0,17.1,2606,2480,116,Jam Likely,Peak,True,Peak
2024-02-11 20:00:00,20,Sunday,February,True,True,28.2,66,0,19.1,885,780,92,No Jam,Shoulder,False,Shoulder
2024-02-11 21:00:00,21,Sunday,February,True,True,27.7,67,0,19.1,542,432,99,No Jam,Shoulder,False,Shoulder
2024-02-11 22:00:00,22,Sunday,February,True,True,26.9,72,0,19.7,775,662,103,No Jam,Shoulder,False,Shoulder
